Id;Station;Lon;Lat;Type Data;Année;M;J;DATA
2246;ES SENIA;-0.625;35.75;SWGDN;1986;2;23;5029.115
2247;ES SENIA;-0.625;35.75;SWGDN;1986;2;24;4880.246
2248;ES SENIA;-0.625;35.75;SWGDN;1986;2;25;4871.2324
2249;ES SENIA;-0.625;35.75;SWGDN;1986;2;26;3187.123
2250;ES SENIA;-0.625;35.75;SWGDN;1986;2;27;5076.5273
2251;ES SENIA;-0.625;35.75;SWGDN;1986;2;28;3805.2969
2252;ES SENIA;-0.625;35.75;SWGDN;1986;3;1;4975.7754
2253;ES SENIA;-0.625;35.75;SWGDN;1986;3;2;4464.414
2254;ES SENIA;-0.625;35.75;SWGDN;1986;3;3;5430.992
2255;ES SENIA;-0.625;35.75;SWGDN;1986;3;4;4942.8086
2256;ES SENIA;-0.625;35.75;SWGDN;1986;3;5;3589.0566
2257;ES SENIA;-0.625;35.75;SWGDN;1986;3;6;4477.008
2258;ES SENIA;-0.625;35.75;SWGDN;1986;3;7;3272.4824
2259;ES SENIA;-0.625;35.75;SWGDN;1986;3;8;2437.4414
2260;ES SENIA;-0.625;35.75;SWGDN;1986;3;9;4712.5566
2261;ES SENIA;-0.625;35.75;SWGDN;1986;3;10;4871.4766
2262;ES SENIA;-0.625;35.75;SWGDN;1986;3;11;5350.7734
2263;ES SENIA;-0.625;35.75;SWGDN;1986;3;12;6128.4766
2264;ES SENIA;-0.625;35.75;SWGDN;1986;3;13;4221.465
2265;ES SENIA;-0.625;35.75;SWGDN;1986;3;14;6064.1875
2266;ES SENIA;-0.625;35.75;SWGDN;1986;3;15;5682.3438
2267;ES SENIA;-0.625;35.75;SWGDN;1986;3;16;6145.492
2268;ES SENIA;-0.625;35.75;SWGDN;1986;3;17;4373.2656
2269;ES SENIA;-0.625;35.75;SWGDN;1986;3;18;4829.849
2270;ES SENIA;-0.625;35.75;SWGDN;1986;3;19;5372.616
2271;ES SENIA;-0.625;35.75;SWGDN;1986;3;20;6172.5737
2272;ES SENIA;-0.625;35.75;SWGDN;1986;3;21;4617.4224
2273;ES SENIA;-0.625;35.75;SWGDN;1986;3;22;6204.2935
2274;ES SENIA;-0.625;35.75;SWGDN;1986;3;23;6037.509
2275;ES SENIA;-0.625;35.75;SWGDN;1986;3;24;6543.5723
2276;ES SENIA;-0.625;35.75;SWGDN;1986;3;25;4207.5137
2277;ES SENIA;-0.625;35.75;SWGDN;1986;3;26;6673.5415
2278;ES SENIA;-0.625;35.75;SWGDN;1986;3;27;6864.379
2279;ES SENIA;-0.625;35.75;SWGDN;1986;3;28;6788.759
2280;ES SENIA;-0.625;35.75;SWGDN;1986;3;29;6771.2734
2281;ES SENIA;-0.625;35.75;SWGDN;1986;3;30;6785.2725
2282;ES SENIA;-0.625;35.75;SWGDN;1986;3;31;6899.0176
2283;ES SENIA;-0.625;35.75;SWGDN;1986;4;1;6743.5605
2284;ES SENIA;-0.625;35.75;SWGDN;1986;4;2;3069.1921
2285;ES SENIA;-0.625;35.75;SWGDN;1986;4;3;5373.243
2286;ES SENIA;-0.625;35.75;SWGDN;1986;4;4;6990.4033
2287;ES SENIA;-0.625;35.75;SWGDN;1986;4;5;5365.0576
2288;ES SENIA;-0.625;35.75;SWGDN;1986;4;6;4526.699
2289;ES SENIA;-0.625;35.75;SWGDN;1986;4;7;6159.0537
2290;ES SENIA;-0.625;35.75;SWGDN;1986;4;8;6977.005
2291;ES SENIA;-0.625;35.75;SWGDN;1986;4;9;6329.0684
2292;ES SENIA;-0.625;35.75;SWGDN;1986;4;10;4915.2666
2293;ES SENIA;-0.625;35.75;SWGDN;1986;4;11;5859.5957
2294;ES SENIA;-0.625;35.75;SWGDN;1986;4;12;6172.1904
2295;ES SENIA;-0.625;35.75;SWGDN;1986;4;13;7592.0557
2296;ES SENIA;-0.625;35.75;SWGDN;1986;4;14;5126.17
2297;ES SENIA;-0.625;35.75;SWGDN;1986;4;15;6509.3174
2298;ES SENIA;-0.625;35.75;SWGDN;1986;4;16;5941.543
2299;ES SENIA;-0.625;35.75;SWGDN;1986;4;17;5864.787
2300;ES SENIA;-0.625;35.75;SWGDN;1986;4;18;5644.7793
2301;ES SENIA;-0.625;35.75;SWGDN;1986;4;19;7811.783
2302;ES SENIA;-0.625;35.75;SWGDN;1986;4;20;7634.709
2303;ES SENIA;-0.625;35.75;SWGDN;1986;4;21;7789.0254
2304;ES SENIA;-0.625;35.75;SWGDN;1986;4;22;7100.8945
2305;ES SENIA;-0.625;35.75;SWGDN;1986;4;23;5736.4434
2306;ES SENIA;-0.625;35.75;SWGDN;1986;4;24;4828.574
2307;ES SENIA;-0.625;35.75;SWGDN;1986;4;25;6255.039
2308;ES SENIA;-0.625;35.75;SWGDN;1986;4;26;7579.008
2309;ES SENIA;-0.625;35.75;SWGDN;1986;4;27;7984.7617
2310;ES SENIA;-0.625;35.75;SWGDN;1986;4;28;7654.992
2311;ES SENIA;-0.625;35.75;SWGDN;1986;4;29;7998.5703
2312;ES SENIA;-0.625;35.75;SWGDN;1986;4;30;8184.4023
2313;ES SENIA;-0.625;35.75;SWGDN;1986;5;1;7600
2314;ES SENIA;-0.625;35.75;SWGDN;1986;5;2;7234.324
2315;ES SENIA;-0.625;35.75;SWGDN;1986;5;3;5429.6914
2316;ES SENIA;-0.625;35.75;SWGDN;1986;5;4;6752
2317;ES SENIA;-0.625;35.75;SWGDN;1986;5;5;7439.2227
2318;ES SENIA;-0.625;35.75;SWGDN;1986;5;6;7985.867
2319;ES SENIA;-0.625;35.75;SWGDN;1986;5;7;4511.4277
2320;ES SENIA;-0.625;35.75;SWGDN;1986;5;8;7587.6445
2321;ES SENIA;-0.625;35.75;SWGDN;1986;5;9;7330.6406
2322;ES SENIA;-0.625;35.75;SWGDN;1986;5;10;7969.0625
2323;ES SENIA;-0.625;35.75;SWGDN;1986;5;11;8419.391
2324;ES SENIA;-0.625;35.75;SWGDN;1986;5;12;8289.281
2325;ES SENIA;-0.625;35.75;SWGDN;1986;5;13;7167.043
2326;ES SENIA;-0.625;35.75;SWGDN;1986;5;14;5751.2666
2327;ES SENIA;-0.625;35.75;SWGDN;1986;5;15;8431.144
2328;ES SENIA;-0.625;35.75;SWGDN;1986;5;16;6960.0557
2329;ES SENIA;-0.625;35.75;SWGDN;1986;5;17;7802.878
2330;ES SENIA;-0.625;35.75;SWGDN;1986;5;18;7453.0176
2331;ES SENIA;-0.625;35.75;SWGDN;1986;5;19;7134.026
2332;ES SENIA;-0.625;35.75;SWGDN;1986;5;20;5023.626
2333;ES SENIA;-0.625;35.75;SWGDN;1986;5;21;6230.1475
2334;ES SENIA;-0.625;35.75;SWGDN;1986;5;22;5065.634
2335;ES SENIA;-0.625;35.75;SWGDN;1986;5;23;6218.6836
2336;ES SENIA;-0.625;35.75;SWGDN;1986;5;24;6303.253
2337;ES SENIA;-0.625;35.75;SWGDN;1986;5;25;7507.3823
2338;ES SENIA;-0.625;35.75;SWGDN;1986;5;26;6371.8984
2339;ES SENIA;-0.625;35.75;SWGDN;1986;5;27;7634.248
2340;ES SENIA;-0.625;35.75;SWGDN;1986;5;28;8121.24
2341;ES SENIA;-0.625;35.75;SWGDN;1986;5;29;5965.227
2342;ES SENIA;-0.625;35.75;SWGDN;1986;5;30;6136.631
2343;ES SENIA;-0.625;35.75;SWGDN;1986;5;31;7077.214
2344;ES SENIA;-0.625;35.75;SWGDN;1986;6;1;7583.085
2345;ES SENIA;-0.625;35.75;SWGDN;1986;6;2;7730.4873
2346;ES SENIA;-0.625;35.75;SWGDN;1986;6;3;8047.1133
2347;ES SENIA;-0.625;35.75;SWGDN;1986;6;4;8208.746
2348;ES SENIA;-0.625;35.75;SWGDN;1986;6;5;8519.369
2349;ES SENIA;-0.625;35.75;SWGDN;1986;6;6;7609.963
2350;ES SENIA;-0.625;35.75;SWGDN;1986;6;7;7294.545
2351;ES SENIA;-0.625;35.75;SWGDN;1986;6;8;8641.67
2352;ES SENIA;-0.625;35.75;SWGDN;1986;6;9;8736.004
2353;ES SENIA;-0.625;35.75;SWGDN;1986;6;10;6027.3286
2354;ES SENIA;-0.625;35.75;SWGDN;1986;6;11;8525.502
2355;ES SENIA;-0.625;35.75;SWGDN;1986;6;12;8552.726
2356;ES SENIA;-0.625;35.75;SWGDN;1986;6;13;8617.268
2357;ES SENIA;-0.625;35.75;SWGDN;1986;6;14;8752.943
2358;ES SENIA;-0.625;35.75;SWGDN;1986;6;15;7916.3555
2359;ES SENIA;-0.625;35.75;SWGDN;1986;6;16;8405.038
2360;ES SENIA;-0.625;35.75;SWGDN;1986;6;17;8547.73
2361;ES SENIA;-0.625;35.75;SWGDN;1986;6;18;6470.166
2362;ES SENIA;-0.625;35.75;SWGDN;1986;6;19;2698.7864
2363;ES SENIA;-0.625;35.75;SWGDN;1986;6;20;7544.087
2364;ES SENIA;-0.625;35.75;SWGDN;1986;6;21;7807.542
2365;ES SENIA;-0.625;35.75;SWGDN;1986;6;22;8207.69
2366;ES SENIA;-0.625;35.75;SWGDN;1986;6;23;8040.7583
2367;ES SENIA;-0.625;35.75;SWGDN;1986;6;24;8013.7417
2368;ES SENIA;-0.625;35.75;SWGDN;1986;6;25;8035.1465
2369;ES SENIA;-0.625;35.75;SWGDN;1986;6;26;8118.7686
2370;ES SENIA;-0.625;35.75;SWGDN;1986;6;27;8179.004
2371;ES SENIA;-0.625;35.75;SWGDN;1986;6;28;8040.549
2372;ES SENIA;-0.625;35.75;SWGDN;1986;6;29;8256.31
2373;ES SENIA;-0.625;35.75;SWGDN;1986;6;30;8674.82
2374;ES SENIA;-0.625;35.75;SWGDN;1986;7;1;8348.568
2375;ES SENIA;-0.625;35.75;SWGDN;1986;7;2;7970.628
2376;ES SENIA;-0.625;35.75;SWGDN;1986;7;3;5952.5547
2377;ES SENIA;-0.625;35.75;SWGDN;1986;7;4;5969.33
2378;ES SENIA;-0.625;35.75;SWGDN;1986;7;5;7690.6235
2379;ES SENIA;-0.625;35.75;SWGDN;1986;7;6;8187.6807
2380;ES SENIA;-0.625;35.75;SWGDN;1986;7;7;8431.613
2381;ES SENIA;-0.625;35.75;SWGDN;1986;7;8;8047.323
2382;ES SENIA;-0.625;35.75;SWGDN;1986;7;9;7460.267
2383;ES SENIA;-0.625;35.75;SWGDN;1986;7;10;8192.05
2384;ES SENIA;-0.625;35.75;SWGDN;1986;7;11;8118.9805
2385;ES SENIA;-0.625;35.75;SWGDN;1986;7;12;8398.476
2386;ES SENIA;-0.625;35.75;SWGDN;1986;7;13;5426.184
2387;ES SENIA;-0.625;35.75;SWGDN;1986;7;14;8330.729
2388;ES SENIA;-0.625;35.75;SWGDN;1986;7;15;8480.923
2389;ES SENIA;-0.625;35.75;SWGDN;1986;7;16;8052.5586
2390;ES SENIA;-0.625;35.75;SWGDN;1986;7;17;7859.5327
2391;ES SENIA;-0.625;35.75;SWGDN;1986;7;18;7971.036
2392;ES SENIA;-0.625;35.75;SWGDN;1986;7;19;8165.327
2393;ES SENIA;-0.625;35.75;SWGDN;1986;7;20;8664.892
2394;ES SENIA;-0.625;35.75;SWGDN;1986;7;21;8448.644
2395;ES SENIA;-0.625;35.75;SWGDN;1986;7;22;8257.538
2396;ES SENIA;-0.625;35.75;SWGDN;1986;7;23;8004.867
2397;ES SENIA;-0.625;35.75;SWGDN;1986;7;24;7517.125
2398;ES SENIA;-0.625;35.75;SWGDN;1986;7;25;6921.2246
2399;ES SENIA;-0.625;35.75;SWGDN;1986;7;26;7862.0137
2400;ES SENIA;-0.625;35.75;SWGDN;1986;7;27;7868.662
2401;ES SENIA;-0.625;35.75;SWGDN;1986;7;28;7732.1777
2402;ES SENIA;-0.625;35.75;SWGDN;1986;7;29;7698.799
2403;ES SENIA;-0.625;35.75;SWGDN;1986;7;30;7755.7974
2404;ES SENIA;-0.625;35.75;SWGDN;1986;7;31;7638.9297
2405;ES SENIA;-0.625;35.75;SWGDN;1986;8;1;7444.992
2406;ES SENIA;-0.625;35.75;SWGDN;1986;8;2;5820.9453
2407;ES SENIA;-0.625;35.75;SWGDN;1986;8;3;6474.3125
2408;ES SENIA;-0.625;35.75;SWGDN;1986;8;4;7352.289
2409;ES SENIA;-0.625;35.75;SWGDN;1986;8;5;7462.504
2410;ES SENIA;-0.625;35.75;SWGDN;1986;8;6;7313.7383
2411;ES SENIA;-0.625;35.75;SWGDN;1986;8;7;6910.9297
2412;ES SENIA;-0.625;35.75;SWGDN;1986;8;8;7501.2617
2413;ES SENIA;-0.625;35.75;SWGDN;1986;8;9;5797.6895
2414;ES SENIA;-0.625;35.75;SWGDN;1986;8;10;6874.246
2415;ES SENIA;-0.625;35.75;SWGDN;1986;8;11;4859.91
2416;ES SENIA;-0.625;35.75;SWGDN;1986;8;12;6468.8574
2417;ES SENIA;-0.625;35.75;SWGDN;1986;8;13;6598.617
2418;ES SENIA;-0.625;35.75;SWGDN;1986;8;14;6540.2344
2419;ES SENIA;-0.625;35.75;SWGDN;1986;8;15;6734.879
2420;ES SENIA;-0.625;35.75;SWGDN;1986;8;16;6364.5156
2421;ES SENIA;-0.625;35.75;SWGDN;1986;8;17;6073.6914
2422;ES SENIA;-0.625;35.75;SWGDN;1986;8;18;7353.0703
2423;ES SENIA;-0.625;35.75;SWGDN;1986;8;19;7365.551
2424;ES SENIA;-0.625;35.75;SWGDN;1986;8;20;6518.4883
2425;ES SENIA;-0.625;35.75;SWGDN;1986;8;21;6978.457
2426;ES SENIA;-0.625;35.75;SWGDN;1986;8;22;5725.367
2427;ES SENIA;-0.625;35.75;SWGDN;1986;8;23;7062.006
2428;ES SENIA;-0.625;35.75;SWGDN;1986;8;24;7563.3125
2429;ES SENIA;-0.625;35.75;SWGDN;1986;8;25;7558.033
2430;ES SENIA;-0.625;35.75;SWGDN;1986;8;26;7449.7324
2431;ES SENIA;-0.625;35.75;SWGDN;1986;8;27;7146.8496
2432;ES SENIA;-0.625;35.75;SWGDN;1986;8;28;7182.664
2433;ES SENIA;-0.625;35.75;SWGDN;1986;8;29;6814.453
2434;ES SENIA;-0.625;35.75;SWGDN;1986;8;30;5649.334
2435;ES SENIA;-0.625;35.75;SWGDN;1986;8;31;6532.79
2436;ES SENIA;-0.625;35.75;SWGDN;1986;9;1;6651.9766
2437;ES SENIA;-0.625;35.75;SWGDN;1986;9;2;6765.039
2438;ES SENIA;-0.625;35.75;SWGDN;1986;9;3;6776.3965
2439;ES SENIA;-0.625;35.75;SWGDN;1986;9;4;6883.1895
2440;ES SENIA;-0.625;35.75;SWGDN;1986;9;5;6681.965
2441;ES SENIA;-0.625;35.75;SWGDN;1986;9;6;6705.056
2442;ES SENIA;-0.625;35.75;SWGDN;1986;9;7;6309.1
2443;ES SENIA;-0.625;35.75;SWGDN;1986;9;8;4191.1777
2444;ES SENIA;-0.625;35.75;SWGDN;1986;9;9;5508.332
2445;ES SENIA;-0.625;35.75;SWGDN;1986;9;10;6621.4663
2446;ES SENIA;-0.625;35.75;SWGDN;1986;9;11;1965.8834
2447;ES SENIA;-0.625;35.75;SWGDN;1986;9;12;5242.7334
2448;ES SENIA;-0.625;35.75;SWGDN;1986;9;13;6225.1523
2449;ES SENIA;-0.625;35.75;SWGDN;1986;9;14;6387.329
2450;ES SENIA;-0.625;35.75;SWGDN;1986;9;15;5056.7075
2451;ES SENIA;-0.625;35.75;SWGDN;1986;9;16;5358.3555
2452;ES SENIA;-0.625;35.75;SWGDN;1986;9;17;5341.538
2453;ES SENIA;-0.625;35.75;SWGDN;1986;9;18;3864.3987
2454;ES SENIA;-0.625;35.75;SWGDN;1986;9;19;4827.2017
2455;ES SENIA;-0.625;35.75;SWGDN;1986;9;20;5163.071
2456;ES SENIA;-0.625;35.75;SWGDN;1986;9;21;5389.2534
2457;ES SENIA;-0.625;35.75;SWGDN;1986;9;22;5360.7754
2458;ES SENIA;-0.625;35.75;SWGDN;1986;9;23;5273.0015
2459;ES SENIA;-0.625;35.75;SWGDN;1986;9;24;5876.853
2460;ES SENIA;-0.625;35.75;SWGDN;1986;9;25;5705.4414
2461;ES SENIA;-0.625;35.75;SWGDN;1986;9;26;5178.2583
2462;ES SENIA;-0.625;35.75;SWGDN;1986;9;27;4870.3906
2463;ES SENIA;-0.625;35.75;SWGDN;1986;9;28;5414.086
2464;ES SENIA;-0.625;35.75;SWGDN;1986;9;29;2936.293
2465;ES SENIA;-0.625;35.75;SWGDN;1986;9;30;2207.746
2466;ES SENIA;-0.625;35.75;SWGDN;1986;10;1;1779.4473
2467;ES SENIA;-0.625;35.75;SWGDN;1986;10;2;5129.168
2468;ES SENIA;-0.625;35.75;SWGDN;1986;10;3;2782.2812
2469;ES SENIA;-0.625;35.75;SWGDN;1986;10;4;4671.2773
2470;ES SENIA;-0.625;35.75;SWGDN;1986;10;5;3330.2344
2471;ES SENIA;-0.625;35.75;SWGDN;1986;10;6;4770.004
2472;ES SENIA;-0.625;35.75;SWGDN;1986;10;7;4145.453
2473;ES SENIA;-0.625;35.75;SWGDN;1986;10;8;2940.1035
2474;ES SENIA;-0.625;35.75;SWGDN;1986;10;9;3756.664
2475;ES SENIA;-0.625;35.75;SWGDN;1986;10;10;3948.7754
2476;ES SENIA;-0.625;35.75;SWGDN;1986;10;11;3620.418
2477;ES SENIA;-0.625;35.75;SWGDN;1986;10;12;2808.7207
2478;ES SENIA;-0.625;35.75;SWGDN;1986;10;13;3806.6777
2479;ES SENIA;-0.625;35.75;SWGDN;1986;10;14;4033.6973
2480;ES SENIA;-0.625;35.75;SWGDN;1986;10;15;4339.329
2481;ES SENIA;-0.625;35.75;SWGDN;1986;10;16;2980.7373
2482;ES SENIA;-0.625;35.75;SWGDN;1986;10;17;3191.3315
2483;ES SENIA;-0.625;35.75;SWGDN;1986;10;18;2424.209
2484;ES SENIA;-0.625;35.75;SWGDN;1986;10;19;4805.535
2485;ES SENIA;-0.625;35.75;SWGDN;1986;10;20;4893.215
2486;ES SENIA;-0.625;35.75;SWGDN;1986;10;21;4792.662
2487;ES SENIA;-0.625;35.75;SWGDN;1986;10;22;4043.497
2488;ES SENIA;-0.625;35.75;SWGDN;1986;10;23;4265.461
2489;ES SENIA;-0.625;35.75;SWGDN;1986;10;24;4473.3984
2490;ES SENIA;-0.625;35.75;SWGDN;1986;10;25;3392.2607
2491;ES SENIA;-0.625;35.75;SWGDN;1986;10;26;4387.911
2492;ES SENIA;-0.625;35.75;SWGDN;1986;10;27;4566.1084
2493;ES SENIA;-0.625;35.75;SWGDN;1986;10;28;4520.2607
2494;ES SENIA;-0.625;35.75;SWGDN;1986;10;29;4441.3574
2495;ES SENIA;-0.625;35.75;SWGDN;1986;10;30;4351.4077
2496;ES SENIA;-0.625;35.75;SWGDN;1986;10;31;4296.303
2497;ES SENIA;-0.625;35.75;SWGDN;1986;11;1;4349.133
2498;ES SENIA;-0.625;35.75;SWGDN;1986;11;2;3983.0388
2499;ES SENIA;-0.625;35.75;SWGDN;1986;11;3;4027.5876
2500;ES SENIA;-0.625;35.75;SWGDN;1986;11;4;4294.7266
2501;ES SENIA;-0.625;35.75;SWGDN;1986;11;5;4286.961
2502;ES SENIA;-0.625;35.75;SWGDN;1986;11;6;4224.0205
2503;ES SENIA;-0.625;35.75;SWGDN;1986;11;7;4198.2617
2504;ES SENIA;-0.625;35.75;SWGDN;1986;11;8;3391.3035
2505;ES SENIA;-0.625;35.75;SWGDN;1986;11;9;3968.1848
2506;ES SENIA;-0.625;35.75;SWGDN;1986;11;10;3867.6064
2507;ES SENIA;-0.625;35.75;SWGDN;1986;11;11;3656.8955
2508;ES SENIA;-0.625;35.75;SWGDN;1986;11;12;1643.9365
2509;ES SENIA;-0.625;35.75;SWGDN;1986;11;13;2942.8745
2510;ES SENIA;-0.625;35.75;SWGDN;1986;11;14;1477.0238
2511;ES SENIA;-0.625;35.75;SWGDN;1986;11;15;1773.799
2512;ES SENIA;-0.625;35.75;SWGDN;1986;11;16;2951.7627
2513;ES SENIA;-0.625;35.75;SWGDN;1986;11;17;1265.5234
2514;ES SENIA;-0.625;35.75;SWGDN;1986;11;18;1666.9192
2515;ES SENIA;-0.625;35.75;SWGDN;1986;11;19;2349.6255
2516;ES SENIA;-0.625;35.75;SWGDN;1986;11;20;3565.9216
2517;ES SENIA;-0.625;35.75;SWGDN;1986;11;21;3377.0117
2518;ES SENIA;-0.625;35.75;SWGDN;1986;11;22;2752.3071
2519;ES SENIA;-0.625;35.75;SWGDN;1986;11;23;2573.213
2520;ES SENIA;-0.625;35.75;SWGDN;1986;11;24;3521.0923
2521;ES SENIA;-0.625;35.75;SWGDN;1986;11;25;2829.2131
2522;ES SENIA;-0.625;35.75;SWGDN;1986;11;26;3513.3525
2523;ES SENIA;-0.625;35.75;SWGDN;1986;11;27;1827.5022
2524;ES SENIA;-0.625;35.75;SWGDN;1986;11;28;3332.2812
2525;ES SENIA;-0.625;35.75;SWGDN;1986;11;29;3227.1875
2526;ES SENIA;-0.625;35.75;SWGDN;1986;11;30;3364.7969
2527;ES SENIA;-0.625;35.75;SWGDN;1986;12;1;3207.4219
2528;ES SENIA;-0.625;35.75;SWGDN;1986;12;2;3084.4375
2529;ES SENIA;-0.625;35.75;SWGDN;1986;12;3;3197.25
2530;ES SENIA;-0.625;35.75;SWGDN;1986;12;4;3178.6406
2531;ES SENIA;-0.625;35.75;SWGDN;1986;12;5;3176.8047
2532;ES SENIA;-0.625;35.75;SWGDN;1986;12;6;2556.039
2533;ES SENIA;-0.625;35.75;SWGDN;1986;12;7;2630.871
2534;ES SENIA;-0.625;35.75;SWGDN;1986;12;8;2229.2344
2535;ES SENIA;-0.625;35.75;SWGDN;1986;12;9;939.86523
2536;ES SENIA;-0.625;35.75;SWGDN;1986;12;10;3179.2188
2537;ES SENIA;-0.625;35.75;SWGDN;1986;12;11;3127.961
2538;ES SENIA;-0.625;35.75;SWGDN;1986;12;12;2272.914
2539;ES SENIA;-0.625;35.75;SWGDN;1986;12;13;2490.9336
2540;ES SENIA;-0.625;35.75;SWGDN;1986;12;14;1493.582
2541;ES SENIA;-0.625;35.75;SWGDN;1986;12;15;2501.8438
2542;ES SENIA;-0.625;35.75;SWGDN;1986;12;16;2795.0742
2543;ES SENIA;-0.625;35.75;SWGDN;1986;12;17;3126.3906
2544;ES SENIA;-0.625;35.75;SWGDN;1986;12;18;3189.8203
2545;ES SENIA;-0.625;35.75;SWGDN;1986;12;19;3171.5352
2546;ES SENIA;-0.625;35.75;SWGDN;1986;12;20;2362.3125
2547;ES SENIA;-0.625;35.75;SWGDN;1986;12;21;2518.6133
2548;ES SENIA;-0.625;35.75;SWGDN;1986;12;22;963.55664
2549;ES SENIA;-0.625;35.75;SWGDN;1986;12;23;2374.8555
2550;ES SENIA;-0.625;35.75;SWGDN;1986;12;24;2259.004
2551;ES SENIA;-0.625;35.75;SWGDN;1986;12;25;3008.9688
2552;ES SENIA;-0.625;35.75;SWGDN;1986;12;26;3147.7188
2553;ES SENIA;-0.625;35.75;SWGDN;1986;12;27;2811.0469
2554;ES SENIA;-0.625;35.75;SWGDN;1986;12;28;2803.8867
2555;ES SENIA;-0.625;35.75;SWGDN;1986;12;29;3241.8047
2556;ES SENIA;-0.625;35.75;SWGDN;1986;12;30;3246.7812
2557;ES SENIA;-0.625;35.75;SWGDN;1986;12;31;3257.7578
2558;ES SENIA;-0.625;35.75;SWGDN;1987;1;1;3300.8672
2559;ES SENIA;-0.625;35.75;SWGDN;1987;1;2;3115.0078
2560;ES SENIA;-0.625;35.75;SWGDN;1987;1;3;2192.746
2561;ES SENIA;-0.625;35.75;SWGDN;1987;1;4;2616.5273
2562;ES SENIA;-0.625;35.75;SWGDN;1987;1;5;3344.6172
2563;ES SENIA;-0.625;35.75;SWGDN;1987;1;6;3342.7344
2564;ES SENIA;-0.625;35.75;SWGDN;1987;1;7;3223.7188
2565;ES SENIA;-0.625;35.75;SWGDN;1987;1;8;2579.5547
2566;ES SENIA;-0.625;35.75;SWGDN;1987;1;9;2817.5
2567;ES SENIA;-0.625;35.75;SWGDN;1987;1;10;2915.2012
2568;ES SENIA;-0.625;35.75;SWGDN;1987;1;11;3286.2188
2569;ES SENIA;-0.625;35.75;SWGDN;1987;1;12;2517.4805
2570;ES SENIA;-0.625;35.75;SWGDN;1987;1;13;1809.9961
2571;ES SENIA;-0.625;35.75;SWGDN;1987;1;14;3143.2656
2572;ES SENIA;-0.625;35.75;SWGDN;1987;1;15;1121.2207
2573;ES SENIA;-0.625;35.75;SWGDN;1987;1;16;3034.3286
2574;ES SENIA;-0.625;35.75;SWGDN;1987;1;17;3465.6655
2575;ES SENIA;-0.625;35.75;SWGDN;1987;1;18;3594.411
2576;ES SENIA;-0.625;35.75;SWGDN;1987;1;19;3598.2134
2577;ES SENIA;-0.625;35.75;SWGDN;1987;1;20;3462.2112
2578;ES SENIA;-0.625;35.75;SWGDN;1987;1;21;2692.6997
2579;ES SENIA;-0.625;35.75;SWGDN;1987;1;22;2757.9624
2580;ES SENIA;-0.625;35.75;SWGDN;1987;1;23;3526.2156
2581;ES SENIA;-0.625;35.75;SWGDN;1987;1;24;2397.111
2582;ES SENIA;-0.625;35.75;SWGDN;1987;1;25;3440.0388
2583;ES SENIA;-0.625;35.75;SWGDN;1987;1;26;1637.425
2584;ES SENIA;-0.625;35.75;SWGDN;1987;1;27;2800.75
2585;ES SENIA;-0.625;35.75;SWGDN;1987;1;28;2398.3804
2586;ES SENIA;-0.625;35.75;SWGDN;1987;1;29;2922.131
2587;ES SENIA;-0.625;35.75;SWGDN;1987;1;30;3068.2524
2588;ES SENIA;-0.625;35.75;SWGDN;1987;1;31;3531.0469
2589;ES SENIA;-0.625;35.75;SWGDN;1987;2;1;3678.7126
2590;ES SENIA;-0.625;35.75;SWGDN;1987;2;2;3342.375
2591;ES SENIA;-0.625;35.75;SWGDN;1987;2;3;1586.9402
2592;ES SENIA;-0.625;35.75;SWGDN;1987;2;4;2939.2815
2593;ES SENIA;-0.625;35.75;SWGDN;1987;2;5;3433.1348
2594;ES SENIA;-0.625;35.75;SWGDN;1987;2;6;4117.5703
2595;ES SENIA;-0.625;35.75;SWGDN;1987;2;7;4322.8613
2596;ES SENIA;-0.625;35.75;SWGDN;1987;2;8;4366.462
2597;ES SENIA;-0.625;35.75;SWGDN;1987;2;9;4361.639
2598;ES SENIA;-0.625;35.75;SWGDN;1987;2;10;3634.8135
2599;ES SENIA;-0.625;35.75;SWGDN;1987;2;11;1531.5717
2600;ES SENIA;-0.625;35.75;SWGDN;1987;2;12;3848.6672
2601;ES SENIA;-0.625;35.75;SWGDN;1987;2;13;3779.8672
2602;ES SENIA;-0.625;35.75;SWGDN;1987;2;14;3990.7476
2603;ES SENIA;-0.625;35.75;SWGDN;1987;2;15;3763.0786
2604;ES SENIA;-0.625;35.75;SWGDN;1987;2;16;3547.6738
2605;ES SENIA;-0.625;35.75;SWGDN;1987;2;17;4551.9033
2606;ES SENIA;-0.625;35.75;SWGDN;1987;2;18;3690.3867
2607;ES SENIA;-0.625;35.75;SWGDN;1987;2;19;4788.3594
2608;ES SENIA;-0.625;35.75;SWGDN;1987;2;20;4424.746
2609;ES SENIA;-0.625;35.75;SWGDN;1987;2;21;2735.3906
2610;ES SENIA;-0.625;35.75;SWGDN;1987;2;22;2720.4368
2611;ES SENIA;-0.625;35.75;SWGDN;1987;2;23;3822.0244
2612;ES SENIA;-0.625;35.75;SWGDN;1987;2;24;4766.756
2613;ES SENIA;-0.625;35.75;SWGDN;1987;2;25;4349.995
2614;ES SENIA;-0.625;35.75;SWGDN;1987;2;26;5170.4766
2615;ES SENIA;-0.625;35.75;SWGDN;1987;2;27;5209.9434
2616;ES SENIA;-0.625;35.75;SWGDN;1987;2;28;5232.8125
